datetime,Seattle_broken clouds,Seattle_drizzle,Seattle_few clouds,Seattle_fog,Seattle_haze,Seattle_heavy intensity drizzle,Seattle_heavy intensity rain,Seattle_heavy intensity shower rain,Seattle_heavy snow,Seattle_light intensity drizzle,Seattle_light intensity shower rain,Seattle_light rain,Seattle_light shower snow,Seattle_light snow,Seattle_mist,Seattle_moderate rain,Seattle_overcast clouds,Seattle_proximity thunderstorm,Seattle_scattered clouds,Seattle_shower rain,Seattle_sky is clear,Seattle_smoke,Seattle_snow,Seattle_squalls,Seattle_thunderstorm,Seattle_thunderstorm with heavy rain,Seattle_thunderstorm with light rain,Seattle_thunderstorm with rain,Seattle_very heavy rain,Seattle_nan,humidity,wind_direction,temperature,pressure,wind_speed
2016-08-31,0.03491016848406784,0.0,0.024247801231087412,0.0,0.02508040319765351,0.0,0.0,0.0,0.0,0.02390147522874238,0.0,0.03601293245361018,0.0,0.0,0.01111537228324081,0.0,0.06006241294495975,0.0,0.024137323894051058,0.0,0.047816872971321533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21935507344301422,0.1511250695510793,0.1706363486824637,0.13240654447609684,0.03919220115861149
2016-09-01,0.011486951847756216,0.022205961608225768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02435960547947756,0.0,0.12881446575562042,0.0,0.0,0.011646889930904515,0.0,0.03595257368180132,0.0,0.0,0.0,0.04594757084411136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23187166255484046,0.14521240337549027,0.162184970505058,0.13571771450900874,0.044599229907705325
2016-09-02,0.011594220814293205,0.0,0.011747763789341198,0.0,0.0,0.0,0.0,0.0,0.0,0.04896850922182766,0.0,0.10559520122701448,0.0,0.0,0.03549997963500718,0.011596296137766401,0.03453417636763367,0.0,0.01201971442277233,0.0,0.0,0.0,0.0,0.0,0.011535683994435324,0.0,0.0,0.0,0.0,0.0,0.23680303014306678,0.14715431182128613,0.15785571470179716,0.1271560970898964,0.04793930063386212
2016-09-03,0.013274512990722118,0.0,0.011931245245184565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04699404135269705,0.0,0.0,0.05936695482597121,0.0,0.1590094356984131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22993102942775215,0.15484715410645253,0.16073767366530264,0.13949507886554002,0.0244128738219646
2016-09-04,0.03614777145606789,0.0,0.03323130508788203,0.025872129121361,0.011224891797424329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03457378767788174,0.0,0.05127320847599474,0.0,0.014114503607702028,0.0,0.08980516661733727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21920560800928476,0.16314617314109414,0.16045171950847684,0.13825765223091907,0.02269608326857415
2016-09-05,0.03951234197663894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16931375562942208,0.0,0.02391294662072883,0.0,0.0629646753057898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21121005939217122,0.16240706154343001,0.16363448250948073,0.14003917224054244,0.027005504781795944
2016-09-06,0.011818737558192391,0.03971815697551068,0.012664166783065258,0.0,0.0,0.01250498221503749,0.0,0.0,0.0,0.05988056668862263,0.0,0.07588275462808121,0.0,0.0,0.02376635536329576,0.0,0.06386768340619621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25383259390159,0.12171736687194047,0.16638461746513936,0.13694888870942806,0.021013129433900532
2016-09-07,0.011017417491582812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011160946786651053,0.0,0.035864222754441615,0.0,0.0,0.10854449529028154,0.0,0.11921417705752081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308981959349524,0.1474196379461757,0.16497965199550674,0.14522349586864472,0.0256777588742426
2016-09-08,0.052760413724121706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025839641026691618,0.0,0.07139901348353095,0.0,0.0,0.06107724470748414,0.0,0.08564976987760724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2212944809631675,0.12018117793755678,0.17110824405817052,0.16158242372854337,0.029107590493126157
2016-09-09,0.025525178392300996,0.0,0.026618914208005596,0.04199040601013163,0.013397719023006335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026519680764676767,0.0,0.05397292809153986,0.0,0.011388695677782452,0.0,0.12586901265076822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22071851689974561,0.04738359874397816,0.18270937082954186,0.19788441248868993,0.026021566219832565
2016-09-10,0.014461933472670885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29113054561551416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18936729637097274,0.13286277814719447,0.18374218791309685,0.16809541926191388,0.02033983921863697
2016-09-11,0.03700716360462239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013670467877531123,0.0,0.0,0.0,0.0,0.21273794167373972,0.0,0.02631418959104038,0.0,0.011394015786107534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20957948785722325,0.1353830102521037,0.17619526579168576,0.15769728257397936,0.020021174991966793
2016-09-12,0.0,0.0,0.011794230564302703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3177674446231912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20148807438525226,0.05659998334650738,0.18530723308385325,0.18016048933371379,0.046882544663179454
2016-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36859526538314263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13518345743607105,0.033638104711899215,0.21286723165533936,0.18765734822371616,0.06205859258983157
2016-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02574249443918546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2975110860025817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17250549889734287,0.1364120520015157,0.19257417037075897,0.15308533077659206,0.02216936751202327
2016-09-15,0.0,0.0,0.02510908929073476,0.0,0.012649031340615707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060760188308167706,0.0,0.023190320692863035,0.0,0.012214614919843695,0.0,0.1612818652730695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20307307409436856,0.15561444290827817,0.16767623892926342,0.15612051086075282,0.022310623382042625
2016-09-16,0.013870527093510875,0.0,0.0,0.04781808409251286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024619129144122055,0.0,0.0,0.0,0.024787037683626972,0.0,0.20064452213713121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23383176520314516,0.09723629251179423,0.17789301830447654,0.15941383349722793,0.019885790332452212
2016-09-17,0.037910480614429275,0.023066630613950794,0.010907962769918067,0.0,0.0,0.011783118413058714,0.0,0.0,0.0,0.057966162410662915,0.0,0.0339670242190765,0.0,0.0,0.024181343201793038,0.0,0.057540143791177334,0.0,0.011824709838986,0.0,0.012092737323242451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22930899416154005,0.14807950302307737,0.1655054235411975,0.12443546717993008,0.051430298897959914
2016-09-18,0.011855867457173446,0.0,0.011920308626381389,0.03535745115989949,0.0,0.0229894965037384,0.0,0.0,0.0,0.0,0.0,0.046480092415681795,0.0,0.0,0.06931947876468687,0.012121534268211208,0.04584377615793902,0.0,0.02360521854738325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2460665371407529,0.15446860239720284,0.15453002311042305,0.1348435369007529,0.030598076549773427
2016-09-19,0.03515629213535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08594730683248775,0.0,0.0,0.0,0.02439521619869454,0.011256414500910444,0.011486072410995979,0.011984450367317337,0.0,0.1088194376412178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21452414398207995,0.15371565337716847,0.16398636448383377,0.13617251902818106,0.04255612904176137
2016-09-20,0.0396149054298825,0.0,0.01177543412066391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07881627499859538,0.0,0.0,0.0,0.0,0.0,0.0,0.059548904672075964,0.0,0.11735529985756903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2279848680184586,0.13398017561955278,0.156458402588986,0.153114465276636,0.02135126941757987
2016-09-21,0.0,0.0,0.1167142594646982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1896692608661792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2219758906203421,0.15058938524675772,0.15918532159439686,0.14616144957414293,0.01570443263348303
2016-09-22,0.06955377121602956,0.0,0.02305611971999513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05560680645881202,0.0,0.17166150918744386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22880118084845646,0.1335147898147047,0.16205693276745853,0.1394709972586933,0.01627789272840642
2016-09-23,0.038463120449631856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1782993541641893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08806425627322216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23011148726426753,0.15179651274248393,0.1556220029445639,0.1377405197674243,0.01990274639421703
2016-09-24,0.03636662181985733,0.0,0.048548531134084714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07286372927271563,0.0,0.0,0.0,0.0,0.0,0.0,0.047680583408374576,0.0,0.0871750665264655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22348868277729328,0.15325172762934394,0.15562907067446577,0.16180600463293107,0.013189982124468187
2016-09-25,0.0,0.0,0.08735432393373833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04104829228120297,0.0,0.19000333148726276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008151054411226,0.0959615632078662,0.18725925110538189,0.19194540209775546,0.005612730445669774
2016-09-26,0.0,0.0,0.13589390688633773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16414821586842324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2088113751905344,0.13590057974058362,0.1798623898682242,0.15343984191212115,0.021943690533775703
2016-09-27,0.03744017238381784,0.0,0.022755156862206385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11235640124000185,0.0,0.0,0.0,0.0,0.0,0.0,0.035515186486323715,0.0,0.08931254939575728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20614899759614602,0.15049577671559475,0.18085903435921688,0.1458073781469126,0.01930934681402265
2016-09-28,0.0,0.0,0.05958311179654663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851141733768447,0.0,0.17659904152328906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21178844113118,0.12255779967309195,0.16621068030981487,0.15680548680072534,0.02134126538850745
2016-09-29,0.07811190494407604,0.0,0.04134499615992762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029517371004451565,0.0,0.10829414910454048,0.0,0.06112807067066662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202977019875054,0.16612553545786865,0.15214226178496884,0.14798998677595285,0.01236870422249334
2016-09-30,0.1314114358784473,0.0,0.0564491371877745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012390261782341204,0.0,0.0,0.0,0.12830303242248411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21381145462412268,0.14550611265715205,0.15437238243552645,0.14947987589602202,0.008276307116129712
2016-10-01,0.0,0.0,0.04161034545866301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1808513724692581,0.0,0.0,0.0,0.0,0.0,0.0,0.04033946596109931,0.0,0.05380057948620336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229577675354144,0.15379809422282345,0.15456008649229563,0.13141467535784915,0.014047705197663948
2016-10-02,0.06582020099016853,0.0,0.05065062232177157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1492385100601933,0.0,0.0,0.0,0.04171609465208211,0.0,0.0,0.012700079811863836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625776773146871,0.11905691791391965,0.15079363392476247,0.13358905630493134,0.013857206705620089
2016-10-03,0.12975825993464107,0.0,0.013445468884153875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013582143984024395,0.0,0.08859361649719587,0.0,0.06910927994043738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23043193377125135,0.16303210159099432,0.15314012609187785,0.12494976851965107,0.01395730078577283
2016-10-04,0.0,0.0,0.03912589340676547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318499253825741,0.0,0.0,0.0,0.013087564734429605,0.027788409332903472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25340609466879455,0.15145978108228744,0.1508140711801428,0.11527814600439856,0.01719011420770401
2016-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22646548888622184,0.0,0.0,0.0,0.0682207553252952,0.020984630268573348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295100515158584,0.0922353970527514,0.151316974552078,0.13119552791307276,0.014480710843423514
2016-10-06,0.10223741505246285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033869751626610684,0.0,0.0,0.0,0.0,0.13925097067637865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25663330893948744,0.1660199225784424,0.13411850675800044,0.14489443777917901,0.022975686589438545
2016-10-07,0.04509678184028453,0.0,0.0,0.0,0.0,0.0,0.011187087551331519,0.0,0.0,0.0,0.0,0.12513008759133096,0.0,0.0,0.0,0.06844096674990789,0.02384179347463296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26308741219432125,0.15115717286110972,0.13820787688291217,0.12736163585376684,0.0464891850004022
2016-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11041288046761948,0.0,0.0,0.0,0.09779512834986487,0.08229537996985341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2839841284600488,0.11754595162937882,0.1447003278345824,0.13843052304344364,0.024835680245208658
2016-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053592232883816975,0.0,0.0,0.0,0.14578503173793114,0.07947074918284903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2710910512804731,0.14727490876369578,0.1434053050497886,0.12710590695589344,0.032274814145551826
2016-10-10,0.013238639455238973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10823349408328288,0.0,0.0,0.0,0.0,0.04714347470531178,0.0,0.0,0.0,0.1307119279713605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2856269543177332,0.11872968026875026,0.1322729124468895,0.15105700587513524,0.012985910876297668
2016-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286660611460245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895634012990171,0.03867727182194714,0.13735866702762417,0.1799149537813437,0.025819644924043417
2016-10-12,0.025444215234834287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043541929938570256,0.0,0.2476321270397495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2743863087732053,0.10256953459053253,0.12438598172813885,0.16681950518661517,0.015220397508354161
2016-10-13,0.04755525039393813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061155916924882835,0.0,0.0,0.0,0.1134049565353875,0.0759189046200874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2746951241868036,0.14875041981564854,0.14403029836073744,0.10962765333919698,0.024861475823317644
2016-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.05004593563784454,0.0,0.0,0.0,0.0,0.08692644729796617,0.0,0.0,0.0,0.1560980548928975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28061444533937707,0.1510992263376461,0.14543331210641444,0.055187576495335476,0.0745950018925187
2016-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2037407511546747,0.0,0.0,0.0,0.10458273053781005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3066120887762402,0.12549697162371232,0.14716210736638227,0.07541132804278851,0.03699402249839195
2016-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15970876263201886,0.0,0.0,0.0,0.1258530017163862,0.012151177959144388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889859146356179,0.14719597584605712,0.1446048242022093,0.0540597766849231,0.06744056632364313
2016-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18693804560973828,0.0,0.0,0.0,0.08412034145187335,0.0,0.0,0.023279837024795174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2912808490417107,0.15723846040284487,0.13898752623631747,0.07791126150085963,0.040243678731860535
2016-10-18,0.06032028114167986,0.0,0.03521298558281823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14711716044713422,0.0,0.0,0.0,0.04053645328834207,0.0,0.0,0.011639918512397587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2926976739925434,0.13054309358412466,0.13339945395440397,0.13234071182276555,0.016192267673790433
2016-10-19,0.12767396308807813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12406907413582922,0.0,0.0,0.0,0.0,0.024445976728297434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27351494733053217,0.13799813766253397,0.12589932097704767,0.1639557511044943,0.02244282897318706
2016-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023027879339193175,0.0,0.0,0.0,0.26069594156910947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2793885795984835,0.13393159971147364,0.1354658828583699,0.14615379575183643,0.021336321171533872
2016-10-21,0.059632356885895375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12776109421448087,0.0,0.0,0.0,0.011151515198969083,0.0481230728977514,0.0,0.0,0.0,0.03389925294137855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2774171059592215,0.1467369195751895,0.12900047986636337,0.1417272083766309,0.02455099408411952
2016-10-22,0.0,0.0,0.04231654907243789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09376796005749176,0.0,0.0,0.0,0.0,0.03521484051463861,0.0,0.04603241081491614,0.0,0.07569831155220749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28577628192607435,0.12852473322228097,0.1349393586974142,0.13680309612312405,0.0209264580194146
2016-10-23,0.03340454346108657,0.0,0.04012159011658488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05152827257727655,0.0,0.0,0.0,0.0,0.07820907783162108,0.0,0.0610137514514213,0.0,0.03853861296997355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783657449820595,0.1363437955287197,0.1408761698481999,0.12762969867360993,0.013968742559447097
2016-10-24,0.04284696786028928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07004314021807245,0.0,0.0,0.0,0.0,0.20614232278366695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2793565891805792,0.11589852932479487,0.1585117871530982,0.11097348733928931,0.016227176140209697
2016-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2115445203019648,0.0,0.0,0.0,0.011811415247221223,0.07223436419851008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27815705257567125,0.12988855393527965,0.14349290044767543,0.11961452876967034,0.033256664524007246
2016-10-26,0.040936494343157645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07745824040512232,0.0,0.0,0.0,0.13800685304182697,0.011954458158914584,0.0,0.04130495573157203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3040049716320107,0.08085317328292464,0.14405974440897404,0.1384114423149044,0.023009666680592653
2016-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1882480372406191,0.0,0.0,0.0,0.036273300842785426,0.05958972423905388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27622262207786574,0.14817778940111562,0.1392540406229259,0.11883582827045173,0.03339865730518265
2016-10-28,0.0,0.0,0.07793961685292876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13446320342863655,0.0,0.0,0.0,0.03802718900997031,0.0359386441157246,0.0,0.013980689953675256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2935398536697061,0.1071864677651977,0.14242336270640601,0.13688633954336735,0.019614632954387357
2016-10-29,0.08224557766167867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12192801346729502,0.0,0.0,0.0,0.0,0.0,0.0,0.07001003910094618,0.0,0.04164273904022283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31173770481146895,0.0747322893747447,0.1397040422380294,0.1365542329390658,0.021445361366548385
2016-10-30,0.08121041171353331,0.0,0.040158554615079035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07478825074625452,0.0,0.0,0.0,0.0,0.04395610739086068,0.0,0.08658857632726084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32536468677301567,0.06222055753799847,0.1321513993960184,0.13391326890596017,0.019648186594018943
2016-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2107845029356773,0.0,0.0,0.0,0.07266532424248116,0.03464156623513907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31729503556881156,0.09600623066880866,0.13777656813786995,0.10574297792917207,0.02508779428204022
2016-11-01,0.0,0.0,0.0,0.0,0.011729549155177115,0.0,0.0,0.0,0.0,0.012431342263868361,0.0,0.13175276195138982,0.0,0.0,0.012789504717042413,0.07753838484475394,0.04678905772609195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2891753564174511,0.1379498094132734,0.1313209075672183,0.12073806237202833,0.027785263571705254
2016-11-02,0.0130435031476474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09634755483574237,0.0,0.08549470496910884,0.0,0.0,0.04948724802386586,0.0,0.03662775137008268,0.0,0.011601138678883146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25133113370172233,0.1411146621965886,0.14002162303137441,0.13815089867503635,0.03677978136994798
2016-11-03,0.0,0.0,0.0,0.02285187732465241,0.0,0.0,0.0,0.0,0.0,0.03483913846903175,0.0,0.02413823885563161,0.0,0.0,0.15360382892411167,0.0,0.0,0.0,0.0,0.0,0.04950555214802554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24349095033562765,0.1491804059085301,0.13908304706354083,0.15685808905624835,0.026448871914600075
2016-11-04,0.0,0.0,0.0,0.09146592946145682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12935926801826608,0.0,0.0,0.0,0.0,0.0,0.08863237522509139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25721014596405234,0.1263114486155519,0.13619314893201404,0.1556530974620035,0.015174586321563972
2016-11-05,0.05842646194729909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0694676311938282,0.0,0.035671126597766924,0.0,0.0,0.059370171255661484,0.0,0.048811677452971526,0.0,0.0,0.0,0.011802996858987542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534895485614449,0.15691146994885258,0.1466339427923101,0.12365950415805861,0.03575546923281905
2016-11-06,0.024104446021391047,0.0,0.012000628212008911,0.0,0.0,0.0,0.0,0.0,0.0,0.061865889649206744,0.0,0.037120981445021184,0.0,0.0,0.05135173474909387,0.0,0.08317311920086735,0.0,0.0,0.0,0.02452229034859525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262172123795056,0.13700463072713429,0.14211419779117057,0.12871339232218848,0.03585656573826632
2016-11-07,0.07716920132672422,0.0,0.014155671432450492,0.0,0.0,0.0,0.0,0.0,0.0,0.046685055445508106,0.0,0.09450055956168148,0.0,0.0,0.0,0.0,0.05195846128909661,0.0,0.0,0.0,0.014129214345603993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569035515717242,0.12765728296431067,0.14799474893413175,0.15137960782689452,0.017466645301873977
2016-11-08,0.03650026713776641,0.0,0.011739680731072477,0.025886083798084426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06318950598915431,0.0,0.025206043957825653,0.0,0.037008287541926074,0.0,0.10509792119792909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666312415925117,0.10274670651448194,0.15372358666759836,0.15407540114400148,0.01819527372764809
