datetime,Nashville_broken clouds,Nashville_few clouds,Nashville_fog,Nashville_freezing rain,Nashville_haze,Nashville_heavy intensity rain,Nashville_heavy snow,Nashville_light intensity drizzle,Nashville_light rain,Nashville_light shower snow,Nashville_light snow,Nashville_mist,Nashville_moderate rain,Nashville_overcast clouds,Nashville_proximity thunderstorm,Nashville_proximity thunderstorm with rain,Nashville_scattered clouds,Nashville_shower snow,Nashville_sky is clear,Nashville_smoke,Nashville_snow,Nashville_squalls,Nashville_thunderstorm,Nashville_thunderstorm with heavy rain,Nashville_thunderstorm with light rain,Nashville_thunderstorm with rain,Nashville_very heavy rain,Nashville_nan,humidity,wind_direction,temperature,pressure,wind_speed
2016-09-07,0.026573526265388576,0.07218656151399577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035179509618060344,0.0,0.15269649196814117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16785219600118692,0.14524743757128486,0.23647651451073629,0.13789356449791598,0.025894198053290105
2016-09-08,0.0,0.05853929671877591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04894248194245185,0.0,0.17612057123791727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15920208160374966,0.15832477291302718,0.23555052302335744,0.1222505394064259,0.041069733154294776
2016-09-09,0.036438507995956125,0.14600712034356547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05872841609228734,0.0,0.04895887246962285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14961018801572046,0.15762810495359633,0.24302975204338592,0.11642796220740759,0.04317107587845797
2016-09-10,0.012164102374502035,0.046865340308540775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00927895711430221,0.0,0.0,0.0,0.0,0.06916765175358146,0.0,0.13519971946474227,0.0,0.0,0.0,0.010230196809280253,0.0,0.0,0.0,0.0,0.0,0.15520588314426756,0.16115583466977348,0.23065456641305224,0.11346229789729341,0.05661545005066432
2016-09-11,0.1439706413912746,0.05671275784152338,0.0,0.0,0.0,0.0,0.0,0.0,0.020489007058673545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06761872674420344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18164305665379532,0.13698285973267868,0.2141612561991566,0.13480281248686488,0.04361888189182959
2016-09-12,0.0,0.05608497814371786,0.01397204859389161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26404212952105793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1871434958434879,0.05710933138245073,0.24377108587900317,0.14980910393101313,0.02806782670537772
2016-09-13,0.02366155466484926,0.035803569952375526,0.0,0.0,0.0,0.0,0.0,0.0,0.014681337514969176,0.0,0.0,0.0,0.0,0.0,0.011781901535094256,0.0,0.07375076078625975,0.0,0.14881614038776703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18435221533645796,0.10439981128413374,0.23936185365718796,0.13714417723563713,0.02624667764526827
2016-09-14,0.09016646384770666,0.039046448694402575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025140270006130196,0.0,0.0,0.0,0.0,0.09122139750877634,0.0,0.06200362214718467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2018491942667445,0.08003689987315561,0.24703876755510354,0.1413162030373958,0.02218073306340014
2016-09-15,0.02579845027010394,0.06894474240142663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013100641747560864,0.0,0.0,0.0,0.0,0.2018486399578661,0.0,0.013330669977784369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1920876521612138,0.04222254338749357,0.26748806905614003,0.14278657428140265,0.032392016759008074
2016-09-16,0.10760173130370404,0.09755542466508159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04874640897562512,0.0,0.05131801485053201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16476435058882635,0.10807247229970783,0.24926639429320932,0.12962078235036142,0.04305442067295232
2016-09-17,0.08437574079781124,0.03879023176794397,0.0,0.0,0.0,0.011585589011531257,0.0,0.0,0.02362333805355424,0.0,0.0,0.044083305892417914,0.03455513240901786,0.011570735627042304,0.0,0.0,0.03663695241864575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19124685224437465,0.13448388045177057,0.22243415764854682,0.11844247176611118,0.048171611911232225
2016-09-18,0.06935491064274575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02240236773955574,0.0,0.0,0.05375023763514997,0.0559561173425123,0.06445886693871296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20959620277054977,0.1794826537695339,0.20906807026543428,0.106649395514387,0.029281177381418357
2016-09-19,0.05927154829153181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01197591796748798,0.0,0.0,0.0,0.0,0.04218836496846492,0.011058586350703318,0.0,0.0,0.0,0.18389553499946945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2013542715629738,0.09878094515273432,0.24480367744023204,0.12343895464496742,0.023232198621434944
2016-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32930450476544565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22187611137190558,0.02897175868784438,0.2522551976923178,0.14236753211178685,0.025224895370699798
2016-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051757925504018455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27265591612987544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2213610758165727,0.05857311863335382,0.24898139477624712,0.11981286945350905,0.026857699686423417
2016-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04562817304244241,0.0,0.2576780079638254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19502030449403066,0.11727575460470407,0.238543682019747,0.1263067587693956,0.019547319105854843
2016-09-23,0.03710550035470791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402903256710751,0.0,0.11686874131515164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19405980149104476,0.13994540581977413,0.23535458847913346,0.1221185618201427,0.014257075048970357
2016-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31267103245485667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19695868879360812,0.08206584307822501,0.24892489614352617,0.1342328684496056,0.025146671080178453
2016-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31555291157221116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18613475627648515,0.08727415188151934,0.2524857647049817,0.13250967901491256,0.026042736549890113
2016-09-26,0.03475325356452474,0.03333301072538684,0.0,0.0,0.0,0.0,0.0,0.0,0.06421305290551575,0.0,0.0,0.0,0.013001766548060961,0.010575845214677726,0.0,0.0,0.0,0.0,0.12864512438982298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2076904485720608,0.15174599146455758,0.20730485300933757,0.11596392530402916,0.03277272830202594
2016-09-27,0.031672440951286344,0.11905005789579272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021093682929203,0.0,0.0,0.0,0.0,0.12688450322294245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774160926000791,0.17225889088264848,0.1984423419922783,0.12082920647406126,0.032352783051708356
2016-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010688677468181139,0.0,0.0,0.0,0.0,0.2899836779784211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16007303063760753,0.1807634086240916,0.1979617466781879,0.10528425470677749,0.05524520390673327
2016-09-29,0.033390236133640956,0.04724831344407612,0.0,0.0,0.0,0.0,0.0,0.0,0.04453475098628124,0.0,0.0,0.0,0.0,0.011095620394688916,0.0,0.0,0.0,0.0,0.13614884801680038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18139899510714017,0.22721247446538617,0.15825927206747667,0.11369419247529618,0.04701729690921319
2016-09-30,0.0,0.0684667439305991,0.0,0.0,0.0,0.0,0.0,0.0,0.032824023302610784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10471080051898263,0.0,0.06947538024165772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22152720956859814,0.19679626549697501,0.16009878083684825,0.11613877933761842,0.02996201676611
2016-10-01,0.0,0.0685268479290579,0.0,0.0,0.0,0.0,0.0,0.0,0.07061315873326932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011925649977951041,0.0,0.12881088144685146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21729969585881717,0.17860796963438808,0.17752433309189986,0.11575412297437261,0.03093734035339255
2016-10-02,0.14133357683073386,0.034438388040955725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08386068240760841,0.0,0.024412167211986264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19311016094442135,0.19008380977246495,0.19075427907962914,0.12169763821972236,0.02030929749247796
2016-10-03,0.0,0.16386523938175124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06720919164930657,0.0,0.09216909757148282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22001177315802115,0.07108843160633278,0.22269698003736585,0.134311244329171,0.028648042266568616
2016-10-04,0.05315907812401815,0.03806653883546645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22910146915017468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20493334181446432,0.08602593360535137,0.22637383805141764,0.12546387386617522,0.03687592655293218
2016-10-05,0.026796053628650878,0.07869106154052065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03899648195390319,0.0,0.1711925702394758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16557466916216163,0.14040396805659336,0.2399216359236482,0.09567153755288717,0.04275202194215916
2016-10-06,0.0,0.039880320808939954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29502382691222423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20928323734519552,0.10187373697939657,0.2425607363884579,0.08948094205028247,0.02189719951550338
2016-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3254223561325999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19641829318750037,0.1384559623424461,0.23486898470970832,0.07788605165641659,0.02694835197132882
2016-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34051704803866595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14125303906034528,0.10542318976149206,0.23888638737274784,0.09026193977735614,0.08365839598939277
2016-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3789716644454058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14193953231024056,0.0356476214569349,0.23941171030568745,0.1346667177354046,0.06936275374632671
2016-10-10,0.015354140050180516,0.08985127270796255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25011899597360254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20159141573011588,0.060508381677902505,0.2188088709265363,0.132305350912059,0.03146157202164073
2016-10-11,0.11674485827966992,0.07099486633051817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05546412740685682,0.0,0.09421510767205958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607017741460146,0.1284155496805319,0.22084133295602557,0.11619623477478563,0.03642614875353783
2016-10-12,0.0,0.08328289751239655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04195518933574832,0.0,0.20742122957104225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11908530943679209,0.17224886127792582,0.223910515786676,0.1036419825834239,0.048454014495995096
2016-10-13,0.029435031799695126,0.11943795801829872,0.0,0.0,0.0,0.0,0.0,0.0,0.07397595741974829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08140168649642034,0.0,0.028365175173496224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19232317448271152,0.12833350092921042,0.21844625091323336,0.09772379490842277,0.03055746985876324
2016-10-14,0.05410157702978272,0.0301142547319338,0.0,0.0,0.0,0.0,0.0,0.0,0.10719269393676556,0.0,0.0,0.0,0.0,0.10145187934172904,0.0,0.0,0.02811666723013133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24152280717647134,0.09846301540124792,0.21396445650655394,0.10198928223259283,0.023083366412791545
2016-10-15,0.10133871833970882,0.03720009449352696,0.0,0.0,0.0,0.0,0.0,0.0,0.025285178935965824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04943945896315046,0.0,0.08989805538300398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20364101360084672,0.1433828718999391,0.21544658918895673,0.09455618779116354,0.03981183140373792
2016-10-16,0.0,0.04905822859432052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056253415604414,0.0,0.15177882157595632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18787714045537696,0.1506144971191692,0.22330654743286057,0.08800195310413955,0.04373747015773549
2016-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3052900837159294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18051637812649982,0.16193432193912344,0.23252492205951988,0.06608475058052722,0.053649543578400245
2016-10-18,0.0,0.07381796777176812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22813367367186232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16231461806460842,0.17824190112509344,0.24062534946411704,0.05892248788823137,0.05794400201431926
2016-10-19,0.012613909186982361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07451414877533184,0.0,0.0,0.0,0.0,0.2184492502250386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16904332395445798,0.17970619748358097,0.24274814987595905,0.07114772806314738,0.031777292435501786
2016-10-20,0.0356650883075603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08019310576404202,0.0,0.0,0.0,0.0477768292684111,0.0,0.0,0.0,0.012272757259138655,0.0,0.11485100682666877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22185417782030903,0.1789709774784548,0.21332778543430364,0.059275865242194546,0.035812406598917164
2016-10-21,0.04436963647591308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10744599495527217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011294621337169594,0.0,0.1078476120112889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904273815524631,0.2500011137625063,0.15435203562726074,0.06928866606807582,0.0649729382100503
2016-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29218936875079327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17113224401207547,0.2664160227565238,0.15504605787860185,0.08441656702022489,0.0307997395817808
2016-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145542678311304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18321906656251538,0.19450685623098488,0.1752660068847569,0.09676731186815601,0.03568649062245649
2016-10-24,0.0,0.038365895267863784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2665756439025106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15418038019183428,0.22331794064907448,0.18909887569835448,0.10073149996476798,0.027729764325594434
2016-10-25,0.0,0.06914792002513787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306625656697272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16915138852830822,0.05390980864367526,0.23221044457354315,0.13373921445603348,0.03521556707603007
2016-10-26,0.05305415466453688,0.15188561481113963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13744898754347226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17452595763812884,0.12118248063279252,0.21240839207201165,0.11201271939350188,0.037481693244416345
2016-10-27,0.10108699836543363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11769162357901612,0.0,0.0,0.037965465848378586,0.0,0.048775406325047316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14544396817034524,0.19868880075665943,0.2171872952098516,0.09696164481730589,0.03619879692796218
2016-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3197275020232528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21101958237046967,0.13658381077153534,0.2006882220132805,0.11113698115900461,0.02084390166245717
2016-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30716333377227695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924150371716786,0.17382918382976845,0.20676302201040087,0.09570761561065477,0.024121807605220393
2016-10-30,0.0,0.07575134847732597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22887464254345344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17392265096951978,0.19658679015470273,0.21136263603357994,0.08456894284202032,0.028932988979397816
2016-10-31,0.0,0.09116160261679579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03849304486021223,0.0,0.17704929929213134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19669657586856715,0.18247263127293056,0.21478093501617848,0.08008590211185683,0.019260008961327645
2016-11-01,0.0,0.10433177633644188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20482550610309844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16202784544463386,0.1668453173745751,0.22742077191209983,0.09787663598311043,0.03667214684604047
2016-11-02,0.025106348997357992,0.011796598223952437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024936733119407067,0.0,0.23486859264862336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1570547900289779,0.14897994747743062,0.21046954054062986,0.14805695842026143,0.03873049054335935
2016-11-03,0.011156049331917101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011611364802189257,0.0,0.0,0.011114189174904835,0.0,0.24889880582536797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16719278795000425,0.17496175408380601,0.20139376982419013,0.1386734291303183,0.03499784987730213
2016-11-04,0.043641453437864915,0.010336533921756434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013165839461921354,0.0,0.04381623059463886,0.0,0.0,0.05850430816808024,0.0,0.12129837366123292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17350997316402728,0.13680880603659287,0.19475907619804914,0.15016721215991874,0.05399219319591725
2016-11-05,0.0,0.0,0.0,0.0,0.01175256343673791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32068896083310716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195191835910138,0.07085537064247201,0.19008155082603984,0.18254093124676962,0.028888787104735487
2016-11-06,0.0,0.0,0.0,0.0,0.015602741991360754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32550539201076994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20550667575609138,0.049592743150312917,0.19854647431604036,0.18459101747572362,0.02065495529970102
2016-11-07,0.012936756007181222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3087301558859136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18400930944531566,0.1002192507382172,0.19058117591196178,0.1718823926441405,0.03164095936727008
2016-11-08,0.025985417456223098,0.03884829337653197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03751932505739091,0.0,0.0,0.0753132271294258,0.0,0.12727108733076467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15780539229899582,0.16736169691493938,0.18567247362070582,0.15825180829062038,0.025971278524402185
2016-11-09,0.044736466004092444,0.058719369714773796,0.0,0.0,0.0,0.0,0.0,0.0,0.01049144409002037,0.0,0.0,0.0,0.0,0.07438181841701964,0.0,0.0,0.025428831268156944,0.0,0.059461979084305505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19081255303390554,0.19626471692826378,0.15859689973853824,0.13694452874832455,0.04416139297259914
2016-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735068747740666,0.0,0.013762828503283711,0.0,0.0,0.0,0.0,0.2089527356158066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19773186473900287,0.1823753740886533,0.14755683123577912,0.15570228003706113,0.020411211006346686
2016-11-11,0.0,0.0,0.0,0.0,0.012602002352280664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2752512389107578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18469686522571263,0.22102476229061255,0.1421478315932433,0.13404538865440918,0.03023191097298387
2016-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3576258089395821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16749179528226263,0.04272404786638395,0.18681930490314513,0.18663262219518675,0.0587064208134394
2016-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30622279010421244,0.03748226993253493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19984719661904307,0.09343074113817669,0.16026523508487525,0.17978532260280586,0.022966444518351812
2016-11-14,0.0,0.0,0.0,0.0,0.13284372939449465,0.0,0.0,0.0,0.0,0.0,0.0,0.05030948969499438,0.0,0.0,0.0,0.0,0.02980434714588163,0.0,0.03975049619276678,0.0684291323752545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2050608406833443,0.14734818427071636,0.1591420609896166,0.1430121905935986,0.024299528659332242
2016-11-15,0.1308030374953989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01638869465309511,0.0,0.0,0.0,0.0,0.17276103021770983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977402352054891,0.17300223791795966,0.16743752385809138,0.12318160415118394,0.018685636501072165
2016-11-16,0.01190315955760173,0.011965172293800867,0.07299262409047275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036630934056287416,0.0,0.0,0.0,0.0,0.0,0.0,0.17341711113221106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20657915982357875,0.17267201330526594,0.17193174091387617,0.11850467056706138,0.023403414259844015
2016-11-17,0.0,0.013159966156993696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040196049280652645,0.0,0.2575911871790597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16737213566190612,0.16437416992857926,0.18803517481622065,0.12673359613707275,0.042537720839515174
2016-11-18,0.0,0.03759531913989748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012116694376442853,0.0,0.2606888141292411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13356934925836306,0.15869380351186096,0.20001399066958633,0.13344378346611724,0.06387824544849098
2016-11-19,0.024801040497334573,0.025181775525978712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02042997735091525,0.0,0.07679109422946644,0.0,0.0,0.0,0.0,0.13694268469680107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1295846088380136,0.21083185968732232,0.15568446121421484,0.13985184097639045,0.07990065698356273
2016-11-20,0.0,0.04316325727016748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26777131953519645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12123831185090995,0.23241951624080315,0.12366630770877862,0.17434920602250256,0.03739208137164183
