datetime,Dallas_broken clouds,Dallas_drizzle,Dallas_dust,Dallas_few clouds,Dallas_fog,Dallas_haze,Dallas_heavy intensity drizzle,Dallas_heavy intensity rain,Dallas_heavy snow,Dallas_light intensity drizzle,Dallas_light rain,Dallas_light snow,Dallas_mist,Dallas_moderate rain,Dallas_overcast clouds,Dallas_proximity shower rain,Dallas_proximity thunderstorm,Dallas_proximity thunderstorm with rain,Dallas_scattered clouds,Dallas_sky is clear,Dallas_smoke,Dallas_snow,Dallas_squalls,Dallas_thunderstorm,Dallas_thunderstorm with drizzle,Dallas_thunderstorm with heavy drizzle,Dallas_thunderstorm with heavy rain,Dallas_thunderstorm with light drizzle,Dallas_thunderstorm with light rain,Dallas_thunderstorm with rain,Dallas_tornado,Dallas_very heavy rain,Dallas_nan,humidity,wind_direction,temperature,pressure,wind_speed
2015-12-22,0.013177371337058702,0.0,0.0,0.014641637044246087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055397020513718254,0.0,0.0,0.0,0.0,0.0,0.012671552880255949,0.2646407178851546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2260033337204562,0.10897148570936803,0.1630829344135669,0.12535398024475955,0.016059966251415782
2015-12-23,0.03797470654285923,0.0,0.0,0.013989044591176385,0.0,0.0,0.0,0.0,0.0,0.0,0.05282007249882777,0.0,0.01244635596786575,0.0,0.038278533076456935,0.0,0.012467824735423988,0.0,0.026235151844845924,0.12836648149242474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1908052796601701,0.18746418152416847,0.1915686370460973,0.07350229845037148,0.0340814325693119
2015-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3690307239817105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488362023146892,0.15935543277200737,0.19006451693281454,0.11636241136306891,0.016350712635709506
2015-12-25,0.014053292560502438,0.0,0.0,0.02526694220982813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012223795736076452,0.0,0.027186505602857656,0.0,0.0,0.0,0.0,0.2608521534807812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18811915115785016,0.16138971041400427,0.16048636848746142,0.13454777868962156,0.015874301661016693
2015-12-26,0.01283029663891712,0.0,0.0,0.0,0.0,0.026504597356334255,0.0,0.02497186423206782,0.0,0.012447592975164769,0.03824252171908632,0.0,0.1366013671233841,0.01227231299429351,0.026464129833703904,0.0,0.012473222636021825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24564879742208248,0.12581753134491916,0.19126720607825873,0.09997180228813253,0.03448675735763345
2015-12-27,0.0,0.011505682070754876,0.0,0.0,0.011689072716262912,0.0,0.0,0.024934762059189774,0.0,0.011139931288299173,0.0,0.0,0.16774899881231298,0.022434953681429448,0.0,0.0,0.0,0.014404032767844842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023302167736001116,0.0,0.2651117630365528,0.20859303128725204,0.11228413853633189,0.08610881685291867,0.04074264915484943
2015-12-28,0.0,0.011808579368140287,0.0,0.0,0.0,0.0,0.01275199109019922,0.062317866787623404,0.0,0.02449220722186656,0.025313673096924196,0.050655785865355296,0.059682414324069365,0.036102514083336486,0.012293726311484843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261967701241497,0.23855063208768465,0.08094456184740777,0.08864501500437412,0.03447333167003679
2015-12-29,0.04657383643940513,0.0,0.0,0.02504510286543878,0.0,0.0,0.0,0.0,0.0,0.0,0.09435257109633373,0.0,0.0,0.0,0.05041792957922736,0.0,0.0,0.0,0.030791421807657603,0.09541196017323428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25520935939497097,0.15188528999670511,0.08903774627879825,0.14555651249975002,0.015718269868478674
2015-12-30,0.053477331424687635,0.0,0.0,0.01577105573843223,0.012325812486837671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06607232603377648,0.0,0.08988471319612318,0.0,0.0,0.0,0.05764143269512151,0.040195694941035164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2521447879969018,0.1332179220864201,0.10724789819784579,0.1601155077496795,0.011905517453138921
2015-12-31,0.025796138521999783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10684136319843662,0.0,0.015722743295160123,0.0,0.0,0.0,0.0,0.2161579288840534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24401229547931944,0.06274485082843942,0.11717244012727661,0.19158036276032708,0.019971876904987505
2016-01-01,0.06327467212900374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07398920625494887,0.0,0.0,0.0,0.057705352205229155,0.14768877986060944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20577977552688861,0.11372078708614945,0.11121266897031312,0.20033285887307817,0.026295899093779416
2016-01-02,0.0,0.0,0.0,0.01642183810073043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1398785694777088,0.0,0.0,0.0,0.012129046871385584,0.15294098527505978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589326032385664,0.21886713962734886,0.10585463018671942,0.18317802891440482,0.01179715830807586
2016-01-03,0.013534084012524782,0.0,0.0,0.026582842446769023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06680383789175652,0.0,0.0,0.0,0.0,0.19648420965633637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18386846966026085,0.23402433902981623,0.1074905322995194,0.15588921365006647,0.015322471352950324
2016-01-04,0.0,0.0,0.0,0.011810701032043814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33492817515598317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19302119908308288,0.14776294426492778,0.11498987748269651,0.18158265562022324,0.015904447361042615
2016-01-05,0.048569149259478285,0.0,0.0,0.030516103684086304,0.0,0.07269126842945768,0.0,0.0,0.0,0.0,0.0,0.0,0.04350454297844573,0.0,0.0,0.0,0.0,0.0,0.0,0.16849824336527022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2407486729335503,0.07825762689349827,0.10480071036248163,0.19400913814846368,0.018404543945267905
2016-01-06,0.0,0.01478916482543552,0.0,0.015437116083425588,0.0,0.0,0.0,0.0,0.0,0.0,0.12882033395409342,0.0,0.04353350501805268,0.0,0.08616385279249363,0.0,0.0,0.0,0.015128014233601043,0.04361024982771388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23550377736229303,0.1157370898309804,0.11687990282215148,0.1625896270829346,0.02180736616682474
2016-01-07,0.0,0.0,0.0,0.0,0.025105937744188844,0.0,0.026897273179675385,0.053224074596802284,0.0,0.013597044504828544,0.03987057345073638,0.0,0.06780356957118366,0.013534918775379207,0.012678503242037403,0.0,0.014279220956574407,0.0,0.0,0.04072043492945727,0.0,0.0,0.0,0.0,0.0,0.0,0.011707030636872237,0.0,0.0,0.0,0.0,0.0,0.0,0.27733487079539987,0.13295282218543839,0.13358698822754458,0.11756122782491307,0.019145509378968476
2016-01-08,0.012961215411890567,0.0,0.0,0.0,0.05256763085308577,0.01399293622818753,0.0,0.0,0.0,0.0,0.01255779547132719,0.0,0.06563993957842944,0.0,0.013399969597644818,0.0,0.0,0.0,0.014079510642792926,0.1361149917419412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804309102947336,0.14414124501363998,0.13713783775333002,0.1036290365941736,0.013346980818823309
2016-01-09,0.012429192165403969,0.0,0.0,0.011291736816705986,0.0,0.0,0.0,0.0,0.0,0.0,0.046956541811258364,0.0,0.10866366234519137,0.0,0.10953956016828816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2365084870385528,0.2400052676514752,0.09835309132945876,0.10708172980863483,0.029170730865030525
2016-01-10,0.012352892265744158,0.0,0.0,0.015551416031020551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09807188164843389,0.0,0.0,0.0,0.036898289250520466,0.15765674730032156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181795116992277,0.22852623923413176,0.07914446316942204,0.16022677020426665,0.029776183903861882
2016-01-11,0.014142112372270215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013815327988050284,0.0,0.0,0.0,0.09233058552012417,0.25589977319507906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1976701948728022,0.1278121233480758,0.0970000944110514,0.18930754832094476,0.012022239971602141
2016-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228663300798666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19344450093755203,0.19905639700772312,0.11002762055141717,0.16006189341136165,0.01454325801207945
2016-01-13,0.0,0.0,0.0,0.026611843443355553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299916865286014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1972415678044179,0.1708514990339204,0.12878609017147413,0.15667378479639069,0.019918349464427294
2016-01-14,0.026666803190299265,0.0,0.0,0.05364052602648208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013298539060800627,0.0,0.0,0.0,0.0,0.0,0.02718069048341164,0.20682495173653825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21510577114950954,0.16512934831351575,0.1419357891260144,0.12758436409347335,0.022633216819955105
2016-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215139794691837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1846648542582482,0.22363104899755082,0.14886577132413079,0.09812257685871258,0.023201769092173932
2016-01-16,0.03013168401173012,0.0,0.0,0.0,0.0,0.01695812686646494,0.0,0.0,0.0,0.011482541232911472,0.03508333618566651,0.0,0.0,0.0,0.12840997048528405,0.0,0.0,0.0,0.0,0.14649872663690677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2034259924206039,0.1250828079815673,0.13515287972124643,0.1364393151642322,0.03133461929338627
2016-01-17,0.0,0.0,0.0,0.031195230836292397,0.027675233811009364,0.012996042036562731,0.0,0.0,0.0,0.0,0.0,0.0,0.06371406403830158,0.0,0.011572526564458499,0.0,0.0,0.0,0.024192358572823147,0.147578289100293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166153949980326,0.20874129412230746,0.09428646789148691,0.14587600025712766,0.015557097771304602
2016-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3565942329460374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21507423965178893,0.12841775390615454,0.09638913520799013,0.18601826426043652,0.017506374027592437
2016-01-19,0.07699843760638825,0.0,0.0,0.014247334575277876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013341882348184168,0.0,0.03868587624196924,0.0,0.0,0.0,0.0,0.186818086106205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22739791959830144,0.13901363131790603,0.11551643014078838,0.15945941415211148,0.028520987912868116
2016-01-20,0.051982160964980345,0.0,0.0,0.0,0.0,0.016179585416772526,0.0,0.0,0.0,0.0,0.06871969748971112,0.0,0.012014373023780498,0.0,0.024048955316140364,0.0,0.0,0.0,0.03687214605792144,0.11764941728153942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2147962523525774,0.17795142389705007,0.10723387781947963,0.1516055068605565,0.020946603519490677
2016-01-21,0.014084336502405962,0.011324893132246655,0.0,0.0,0.01473651675545431,0.0,0.0,0.011063841801983769,0.0,0.0,0.06962302449914126,0.0,0.05241130908475621,0.05005640774809165,0.08712496455563769,0.0,0.0,0.0,0.015998423998418353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24883814783657265,0.1448544460148682,0.12151357883675158,0.13174776565146146,0.026622343582210165
2016-01-22,0.011632944846383662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011775422205425906,0.0,0.10684875671438405,0.0,0.0,0.0,0.03461428378078335,0.12149712538999075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177448434753532,0.26571349807781985,0.08341583572620516,0.14275910800616606,0.04429459049930918
2016-01-23,0.014142787080924838,0.0,0.0,0.0,0.0,0.04436344167528461,0.0,0.0,0.0,0.0,0.0,0.0,0.05557359157032382,0.0,0.025728155543570285,0.0,0.0,0.0,0.032749782082864706,0.1577185268436386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21808618359504295,0.18158731287357333,0.08401820364438567,0.17101976103560354,0.01501225405478762
2016-01-24,0.028538859608527145,0.0,0.0,0.042433964546168136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700147278927957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21056700443565413,0.15127646742590287,0.12173931532502415,0.1451043557874477,0.03032530497848017
2016-01-25,0.012085058067021162,0.0,0.0,0.025480385478084528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05046398871091754,0.0,0.0,0.0,0.012899196305742107,0.21541003551565832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1879792092398871,0.19087662236194688,0.15723729926031257,0.11620635611576617,0.031361848944663616
2016-01-26,0.028402191783843834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02745694963718785,0.26916057995703463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17238434756784113,0.19699708806286517,0.12089335410220135,0.15542939701101435,0.029276091878011667
2016-01-27,0.0,0.0,0.0,0.024145729072048743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01248286571331608,0.0,0.0,0.0,0.012545759147898128,0.26331528236368046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512338404282241,0.25813660615696865,0.10156841736784279,0.16398569012094605,0.01258580962907494
2016-01-28,0.0,0.0,0.0,0.04013199030008871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3044936115318861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12335477879250535,0.22873095337321314,0.12791236164153574,0.16108341505255125,0.01429288930821966
2016-01-29,0.0,0.0,0.0,0.028395044970262687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31349898429728085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342910252998367,0.1994587505502766,0.16292952366166066,0.1385048250281272,0.022921846192555325
2016-01-30,0.0,0.0,0.0,0.029530788313616274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3231687751828219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1246087227732081,0.1876758836841488,0.1844677907324721,0.11968032834973447,0.030867710963998343
2016-01-31,0.012367315502894579,0.0,0.0,0.03911862078399972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012244917845567279,0.0,0.0,0.0,0.012820646713197712,0.24033439131465337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16869735438593578,0.19028035173241928,0.17764091589161157,0.09818730880388249,0.048308177025838256
2016-02-01,0.014045438601452067,0.0,0.0,0.0,0.0,0.027716205680512928,0.0,0.0,0.0,0.0,0.0,0.0,0.01466224598094529,0.0,0.0,0.0,0.0,0.0,0.015751125653019556,0.290553604058662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247281226668598,0.10402068228824492,0.162130528103851,0.12219357494750353,0.024198472018948963
2016-02-02,0.026476941415212975,0.0,0.0,0.05940190346980156,0.0,0.013997972542725343,0.0,0.0,0.0,0.0,0.053818440746099795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02729025734970909,0.16313677108036814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13110659396837807,0.21921624665213857,0.17885103733983784,0.09597731003008071,0.030726525405647864
2016-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3132923852582821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1218040997746514,0.2813471726310301,0.11353528699576042,0.13481205188484538,0.03520900345543051
2016-02-04,0.0,0.0,0.0,0.012534966370831577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30969871561455803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13326116923930567,0.2513551575507133,0.10069469364410931,0.17776381316891646,0.014691484411565613
2016-02-05,0.05896842850559376,0.0,0.0,0.01566722466070508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2888354370199413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1364190524073666,0.1491348886607617,0.12747488772471469,0.1995070605267857,0.02399302049413111
2016-02-06,0.11007639444068133,0.0,0.0,0.014524614813108329,0.0,0.0,0.0,0.0,0.0,0.0,0.036266825456995846,0.0,0.025104311765669112,0.029284011227267634,0.031136897589560175,0.0,0.0,0.0,0.031597323455907884,0.05841362928066377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19017224511992373,0.15639176458816523,0.12016410022854367,0.17244316254472233,0.024424719488790925
2016-02-07,0.0,0.0,0.0,0.04500252236702363,0.02711653940594037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06606626343278506,0.0,0.0,0.0,0.0,0.0,0.0,0.19366622330501437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20332534792174317,0.1656510545180742,0.12030385601909467,0.16346949405606792,0.01539869897425661
2016-02-08,0.0,0.0,0.0,0.10471282636781577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2057747349450765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08356950784314181,0.2828076102160883,0.12373776662354798,0.15635949832788357,0.043038055676446085
2016-02-09,0.0,0.0,0.0,0.053058781131802894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28144333803169286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779707323748525,0.2760856725969922,0.12689192862389923,0.16908902944858248,0.025634176929545085
2016-02-10,0.0,0.0,0.0,0.012860072444366683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31158633896560506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11936846117655503,0.22814770181008007,0.13117477028968288,0.16656695855289552,0.03029569676081473
2016-02-11,0.013020924401625639,0.0,0.0,0.036547285790164995,0.0,0.012927473768831924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026137515956033048,0.23793469049969942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10752026070408717,0.2292862576123118,0.17153267438622963,0.1406385577808455,0.02445435910017085
2016-02-12,0.0,0.0,0.0,0.08066027453009282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28049783583242754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14750133199282126,0.12496518321520039,0.17017842449230955,0.1730198258478445,0.023177124089303894
2016-02-13,0.0,0.0,0.0,0.06389490596254792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014467993596839236,0.300147771561812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1621402777587386,0.07122503129242429,0.16347055748602418,0.20013165045213163,0.02452181188948221
2016-02-14,0.06765818988527987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07549621351189474,0.0,0.0,0.0,0.09070768239238969,0.0,0.0,0.0,0.02997027181694385,0.05683168194538976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204682353553334,0.14805871054945635,0.166748746916648,0.12883375913283937,0.03101239029582431
2016-02-15,0.03746203257165014,0.0,0.0,0.016156616927510498,0.0,0.0,0.0,0.0,0.0,0.0,0.022447902464047553,0.0,0.011013258035984018,0.0,0.05698296050395532,0.0,0.026310087707088287,0.0,0.04173759308471215,0.10523958149979422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19215133980423946,0.1906101461401256,0.16612570655559947,0.11178041485505058,0.02198235985024273
2016-02-16,0.03900572280064302,0.0,0.0,0.012984302341424033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04077718479999674,0.240965872874041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11946076608895624,0.2342974410200945,0.16444276174045538,0.12558133898774462,0.0224846093466444
2016-02-17,0.0,0.0,0.0,0.033105295919473324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317322307348139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1280396853241467,0.15204750278453477,0.1628698774514313,0.17262209669255824,0.01958331109304177
2016-02-18,0.0,0.0,0.0,0.054538576887400554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02845136536046301,0.0,0.0,0.0,0.012713252306377347,0.24345981435023525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13714993037768075,0.1560606521414407,0.17311032997196987,0.15706927613727176,0.03744680246716073
2016-02-19,0.03753679586152003,0.0,0.0,0.062340018400798315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012266013055299495,0.0,0.0,0.0,0.03740944076770086,0.15695155088504267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18008864598520835,0.16073901489774628,0.18381637445426088,0.13103485236684637,0.03781729332557672
2016-02-20,0.07573974998347337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08447092095086552,0.0,0.0,0.0,0.0372627471891359,0.10342380106597564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20586406849947683,0.15490407011396387,0.18506404442804578,0.12430438900277745,0.02896620876628561
2016-02-21,0.07393022955279856,0.0,0.0,0.025104175010361923,0.0,0.012319113435935765,0.0,0.0,0.0,0.0,0.014215819888425458,0.0,0.055434095985143074,0.0,0.024825977178170876,0.0,0.0,0.0,0.01285610942382019,0.08754528293145748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25027004564167904,0.12345071057734837,0.1798803125410563,0.12190945723408741,0.018258670599715577
2016-02-22,0.055816644288860295,0.014762985266608762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06786373222111482,0.0,0.07815079037646311,0.026243742981424133,0.07702988230255704,0.0,0.0,0.0,0.012033091731000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24552048880169283,0.1114523779198807,0.15874876801480176,0.13220747569313035,0.020170020402466158
2016-02-23,0.029850110703163343,0.015599911382262735,0.0,0.0,0.0,0.011696818734944478,0.0,0.02237477790068026,0.0,0.011530850917296274,0.014097153533743599,0.0,0.16922489607583555,0.0,0.028892584774674823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011531466160527122,0.0,0.2753818896170727,0.15136523450742984,0.1303602885212764,0.09472989666386106,0.0333641205072318
2016-02-24,0.0,0.0,0.0,0.011753990506867174,0.0,0.0,0.0,0.0,0.0,0.03484775252021846,0.09606884216240687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023808201423871325,0.12722350231147617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1722773247063231,0.2586883585799688,0.11010650767513758,0.1262253216926382,0.03900019842109233
